Gender,Country,Age_Group,Value,SAL_NAME_2021
M,India,25_44,6,Korumburra
M,India,25_44,112,Kurunjang
M,India,25_44,9,Kyabram
M,India,25_44,9,Kyneton
M,India,25_44,4,Lake Charm
M,India,25_44,6,Lake Gardens
M,India,25_44,10,Lake Wendouree
M,India,25_44,7,Lakes Entrance
M,India,25_44,440,Lalor
M,India,25_44,4,Lang Lang
M,India,25_44,20,Langwarrin
M,India,25_44,148,Lara
M,India,25_44,332,Laverton (Vic.)
M,India,25_44,5,Lemnos
M,India,25_44,21,Leongatha
M,India,25_44,34,Leopold
M,India,25_44,43,Lilydale (Vic.)
M,India,25_44,6,Lindenow
M,India,25_44,9,Long Gully
M,India,25_44,8,Longwarry
M,India,25_44,8,Lorne (Vic.)
M,India,25_44,31,Lovely Banks
M,India,25_44,6,Lower Plenty
M,India,25_44,59,Lucas
M,India,25_44,7,Lucknow (Vic.)
M,India,25_44,381,Lynbrook
M,India,25_44,496,Lyndhurst (Vic.)
M,India,25_44,6,Lysterfield
M,India,25_44,4,Lysterfield South
M,India,25_44,77,Macleod (Vic.)
M,India,25_44,133,Maddingley
M,India,25_44,9,Maffra (Vic.)
M,India,25_44,9,Maiden Gully
M,India,25_44,241,Maidstone
M,India,25_44,71,Malvern (Vic.)
M,India,25_44,296,Malvern East
M,India,25_44,20,Mambourin
M,India,25_44,25,Manifold Heights
M,India,25_44,1236,Manor Lakes
M,India,25_44,5,Mansfield (Vic.)
M,India,25_44,182,Maribyrnong
M,India,25_44,6,Marong
M,India,25_44,25,Marshall
M,India,25_44,9,Maryborough (Vic.)
M,India,25_44,3,Marysville
M,India,25_44,4,McKenzie Hill
M,India,25_44,53,McKinnon
M,India,25_44,48,Meadow Heights
M,India,25_44,1611,Melbourne
M,India,25_44,61,Melton (Vic.)
M,India,25_44,260,Melton South
M,India,25_44,105,Melton West
M,India,25_44,81,Mentone
M,India,25_44,881,Mernda
M,India,25_44,1141,Mickleham
M,India,25_44,14,Middle Park (Vic.)
M,India,25_44,176,Mildura
M,India,25_44,303,Mill Park
M,India,25_44,7,Miners Rest
M,India,25_44,192,Mitcham (Vic.)
M,India,25_44,13,Moe
M,India,25_44,5,Monbulk
M,India,25_44,33,Mont Albert
M,India,25_44,22,Mont Albert North
M,India,25_44,22,Montmorency
M,India,25_44,5,Montrose (Vic.)
M,India,25_44,147,Moonee Ponds
M,India,25_44,86,Moorabbin
M,India,25_44,86,Mooroolbark
M,India,25_44,41,Mooroopna
M,India,25_44,32,Mordialloc
M,India,25_44,26,Mornington (Vic.)
M,India,25_44,38,Morwell
M,India,25_44,3,Mount Beauty
M,India,25_44,18,Mount Clear
M,India,25_44,3,Mount Cottrell
M,India,25_44,95,Mount Duneed
M,India,25_44,16,Mount Eliza
M,India,25_44,8,Mount Helen
M,India,25_44,18,Mount Pleasant (Vic.)
M,India,25_44,554,Mount Waverley
M,India,25_44,271,Mulgrave (Vic.)
M,India,25_44,213,Murrumbeena
M,India,25_44,3,Murtoa
M,India,25_44,5,Myrtleford
M,India,25_44,3,Nar Nar Goon
M,India,25_44,341,Narre Warren
M,India,25_44,25,Narre Warren North
M,India,25_44,383,Narre Warren South
M,India,25_44,4,Natimuk
M,India,25_44,39,Newcomb
M,India,25_44,8,Newington (Vic.)
M,India,25_44,46,Newport (Vic.)
M,India,25_44,74,Newtown (Greater Geelong - Vic.)
M,India,25_44,9,Nhill
M,India,25_44,3,Nicholson (Vic.)
M,India,25_44,32,Niddrie
M,India,25_44,1032,Noble Park
M,India,25_44,107,Noble Park North
M,India,25_44,155,Norlane
M,India,25_44,38,North Bendigo
M,India,25_44,55,North Geelong
M,India,25_44,125,North Melbourne
M,India,25_44,5,North Shore (Vic.)
M,India,25_44,12,North Wonthaggi
M,India,25_44,63,Northcote
M,India,25_44,73,Notting Hill
M,India,25_44,7,Numurkah
M,India,25_44,200,Nunawading
M,India,25_44,10,Nyah
M,India,25_44,115,Oak Park
M,India,25_44,129,Oakleigh
M,India,25_44,188,Oakleigh East
M,India,25_44,256,Oakleigh South
M,India,25_44,14,Ocean Grove
M,India,25_44,633,Officer
M,India,25_44,27,Officer South
M,India,25_44,199,Ormond
M,India,25_44,11,Ouyen
M,India,25_44,1217,Pakenham
M,India,25_44,3,Pakenham Upper
M,India,25_44,4,Park Orchards
M,India,25_44,35,Parkdale
M,India,25_44,72,Parkville (Vic.)
M,India,25_44,189,Pascoe Vale
M,India,25_44,45,Pascoe Vale South
M,India,25_44,15,Patterson Lakes
M,India,25_44,3,Paynesville (Vic.)
M,India,25_44,4,Pearcedale
M,India,25_44,6,Pine Lodge (Vic.)
M,India,25_44,5,Plenty (Vic.)
M,India,25_44,3449,Point Cook
M,India,25_44,41,Port Melbourne
M,India,25_44,3,Portarlington
M,India,25_44,9,Portland (Vic.)
M,India,25_44,80,Prahran
M,India,25_44,333,Preston (Vic.)
M,India,25_44,9,Princes Hill
M,India,25_44,3,Quarry Hill
M,India,25_44,13,Ravenhall
M,India,25_44,3,Raymond Island
M,India,25_44,16,Red Cliffs
M,India,25_44,11,Redan
M,India,25_44,791,Reservoir (Vic.)
M,India,25_44,134,Richmond (Vic.)
M,India,25_44,7,Riddells Creek
M,India,25_44,208,Ringwood (Vic.)
M,India,25_44,76,Ringwood East
M,India,25_44,28,Ringwood North
M,India,25_44,6,Rippleside
M,India,25_44,15,Ripponlea
M,India,25_44,6,Robinvale
M,India,25_44,199,Rockbank
M,India,25_44,4,Romsey
M,India,25_44,88,Rosanna
M,India,25_44,15,Rosebud
M,India,25_44,182,Rowville
M,India,25_44,157,Roxburgh Park
M,India,25_44,6,Rupanyup
M,India,25_44,4,Rutherglen
M,India,25_44,3,Rye
M,India,25_44,6,Safety Beach (Vic.)
M,India,25_44,48,Sale
M,India,25_44,28,Sandhurst
M,India,25_44,15,Sandringham (Vic.)
M,India,25_44,74,Scoresby
M,India,25_44,146,Seabrook
M,India,25_44,27,Seaford (Vic.)
M,India,25_44,44,Sebastopol (Vic.)
M,India,25_44,17,Seddon (Vic.)
M,India,25_44,17,Seymour (Vic.)
M,India,25_44,397,Shepparton
M,India,25_44,12,Shepparton East
M,India,25_44,64,Shepparton North
M,India,25_44,35,Skye (Vic.)
M,India,25_44,6,Smythes Creek
M,India,25_44,13,Soldiers Hill (Vic.)
M,India,25_44,4,Somerville (Vic.)
M,India,25_44,12,South Geelong
M,India,25_44,23,South Kingsville
M,India,25_44,72,South Melbourne
M,India,25_44,478,South Morang
M,India,25_44,199,South Yarra
M,India,25_44,937,Southbank
M,India,25_44,30,Spotswood
M,India,25_44,4,Spring Gully (Vic.)
M,India,25_44,669,Springvale (Vic.)
M,India,25_44,143,Springvale South
M,India,25_44,886,St Albans (Vic.)
M,India,25_44,17,St Albans Park
M,India,25_44,6,St Helena
M,India,25_44,201,St Kilda (Vic.)
M,India,25_44,132,St Kilda East
M,India,25_44,51,St Kilda West
M,India,25_44,4,St Leonards (Vic.)
M,India,25_44,29,Stawell
M,India,25_44,24,Strathdale
M,India,25_44,16,Strathfieldsaye
M,India,25_44,46,Strathmore (Vic.)
M,India,25_44,14,Strathmore Heights
M,India,25_44,366,Strathtulloh
M,India,25_44,194,Sunbury
M,India,25_44,207,Sunshine (Vic.)
M,India,25_44,162,Sunshine North
M,India,25_44,240,Sunshine West
M,India,25_44,64,Surrey Hills
M,India,25_44,84,Swan Hill
M,India,25_44,298,Sydenham (Vic.)
M,India,25_44,6207,Tarneit
M,India,25_44,9,Tatura
M,India,25_44,3,Tawonga South
M,India,25_44,211,Taylors Hill
M,India,25_44,71,Taylors Lakes
M,India,25_44,58,Templestowe
M,India,25_44,68,Templestowe Lower
M,India,25_44,4,Terang
M,India,25_44,5,The Basin (Vic.)
M,India,25_44,468,Thomastown
M,India,25_44,15,Thomson (Greater Geelong - Vic.)
M,India,25_44,95,Thornbury
M,India,25_44,187,Thornhill Park
M,India,25_44,7,Tongala
M,India,25_44,57,Toorak
M,India,25_44,7,Torquay (Vic.)
M,India,25_44,5,Trafalgar (Vic.)
M,India,25_44,107,Traralgon
M,India,25_44,70,Travancore
M,India,25_44,3909,Truganina
M,India,25_44,65,Tullamarine
M,India,25_44,3,Undera
M,India,25_44,8,Upper Ferntree Gully
M,India,25_44,7,Upwey
M,India,25_44,132,Vermont
M,India,25_44,69,Vermont South
M,India,25_44,59,Viewbank
M,India,25_44,305,Wallan
M,India,25_44,15,Wandana Heights
M,India,25_44,58,Wangaratta (Vic.)
M,India,25_44,146,Wantirna
M,India,25_44,157,Wantirna South
M,India,25_44,10,Warracknabeal
M,India,25_44,62,Warragul
M,India,25_44,6,Warrandyte
M,India,25_44,5,Warranwood
M,India,25_44,61,Warrnambool
M,India,25_44,18,Waterways
M,India,25_44,32,Watsonia
M,India,25_44,13,Watsonia North
M,India,25_44,78,Waurn Ponds
M,India,25_44,204,Weir Views
M,India,25_44,29,Wendouree
M,India,25_44,1322,Werribee
M,India,25_44,15,Werribee South
M,India,25_44,232,West Footscray
M,India,25_44,237,West Melbourne
M,India,25_44,26,West Wodonga
M,India,25_44,20,Westmeadows
M,India,25_44,148,Wheelers Hill
M,India,25_44,20,White Hills (Vic.)
M,India,25_44,53,Whittington
M,India,25_44,5,Whittlesea
M,India,25_44,795,Williams Landing
M,India,25_44,18,Williamstown (Vic.)
M,India,25_44,10,Williamstown North
M,India,25_44,3,Winchelsea
M,India,25_44,39,Windsor (Vic.)
M,India,25_44,44,Winter Valley
M,India,25_44,106,Wodonga
M,India,25_44,1745,Wollert
M,India,25_44,20,Wonthaggi
M,India,25_44,4,Woodend (Vic.)
M,India,25_44,4,Wy Yung
M,India,25_44,1051,Wyndham Vale
M,India,25_44,19,Yallambie
M,India,25_44,3,Yarragon
M,India,25_44,9,Yarram
M,India,25_44,52,Yarraville
M,India,25_44,15,Yarrawonga (Vic.)
M,India,25_44,47,No usual address (Vic.)
M,India,45_54,3,Abbotsford (Vic.)
M,India,45_54,69,Aintree
M,India,45_54,14,Airport West
M,India,45_54,3,Albanvale
M,India,45_54,3,Albert Park (Vic.)
M,India,45_54,6,Alexandra (Vic.)
M,India,45_54,36,Alfredton
M,India,45_54,7,Altona (Vic.)
M,India,45_54,26,Altona Meadows
M,India,45_54,11,Altona North
M,India,45_54,4,Ararat
M,India,45_54,10,Armadale (Vic.)
M,India,45_54,12,Armstrong Creek (Vic.)
M,India,45_54,11,Ashburton
M,India,45_54,19,Ashwood
M,India,45_54,7,Aspendale
M,India,45_54,16,Aspendale Gardens
M,India,45_54,16,Avondale Heights
M,India,45_54,4,Balaclava (Vic.)
M,India,45_54,3,Ballarat Central
M,India,45_54,5,Ballarat East
M,India,45_54,37,Balwyn
M,India,45_54,73,Balwyn North
M,India,45_54,25,Bayswater (Vic.)
M,India,45_54,15,Bayswater North
M,India,45_54,3,Beaconsfield (Vic.)
M,India,45_54,9,Beaumaris (Vic.)
M,India,45_54,3,Bell Park
M,India,45_54,4,Bellfield (Banyule - Vic.)
M,India,45_54,8,Belmont (Vic.)
M,India,45_54,3,Benalla
M,India,45_54,4,Bendigo
M,India,45_54,38,Bentleigh
M,India,45_54,88,Bentleigh East
M,India,45_54,276,Berwick
M,India,45_54,9,Beveridge
M,India,45_54,38,Blackburn
M,India,45_54,16,Blackburn North
M,India,45_54,13,Blackburn South
M,India,45_54,5,Bonbeach
M,India,45_54,3,Bonshaw (Vic.)
M,India,45_54,40,Boronia
M,India,45_54,6,Botanic Ridge
M,India,45_54,27,Box Hill (Vic.)
M,India,45_54,25,Box Hill North
M,India,45_54,13,Box Hill South
M,India,45_54,18,Braybrook
M,India,45_54,11,Brighton (Vic.)
M,India,45_54,18,Brighton East
M,India,45_54,21,Broadmeadows (Vic.)
M,India,45_54,30,Brookfield (Vic.)
M,India,45_54,3,Brooklyn (Vic.)
M,India,45_54,6,Brunswick (Vic.)
M,India,45_54,5,Brunswick East
M,India,45_54,7,Brunswick West
M,India,45_54,16,Bulleen
M,India,45_54,48,Bundoora (Vic.)
M,India,45_54,11,Burnside (Vic.)
M,India,45_54,49,Burnside Heights
M,India,45_54,37,Burwood (Vic.)
M,India,45_54,20,Burwood East
M,India,45_54,26,Cairnlea
M,India,45_54,21,Camberwell (Vic.)
M,India,45_54,6,Campbellfield
M,India,45_54,17,Canterbury (Vic.)
M,India,45_54,5,Capel Sound
M,India,45_54,5,Cardigan
M,India,45_54,12,Carlton (Vic.)
M,India,45_54,55,Carnegie
M,India,45_54,159,Caroline Springs
M,India,45_54,3,Carrum
M,India,45_54,40,Carrum Downs
M,India,45_54,3,Castlemaine
M,India,45_54,7,Caulfield
M,India,45_54,11,Caulfield North
M,India,45_54,9,Caulfield South
M,India,45_54,33,Chadstone
M,India,45_54,7,Chelsea
M,India,45_54,5,Chelsea Heights
M,India,45_54,42,Cheltenham (Vic.)
M,India,45_54,11,Chirnside Park
M,India,45_54,49,Clarinda
M,India,45_54,59,Clayton
M,India,45_54,83,Clayton South
M,India,45_54,3,Clifton Hill
M,India,45_54,5,Clifton Springs
M,India,45_54,57,Clyde (Vic.)
M,India,45_54,297,Clyde North
M,India,45_54,15,Cobblebank
M,India,45_54,12,Coburg
M,India,45_54,9,Coburg North
M,India,45_54,3,Colac
M,India,45_54,4,Coolaroo
M,India,45_54,388,Craigieburn
M,India,45_54,70,Cranbourne
M,India,45_54,241,Cranbourne East
M,India,45_54,218,Cranbourne North
M,India,45_54,8,Cranbourne South
M,India,45_54,135,Cranbourne West
M,India,45_54,45,Croydon (Vic.)
M,India,45_54,10,Croydon North
M,India,45_54,3,Croydon South
M,India,45_54,11,Dallas
M,India,45_54,145,Dandenong
M,India,45_54,139,Dandenong North
M,India,45_54,5,Darley
M,India,45_54,5,Deanside
M,India,45_54,31,Deer Park
M,India,45_54,5,Delacombe
M,India,45_54,24,Delahey
M,India,45_54,34,Derrimut
M,India,45_54,7,Diamond Creek
M,India,45_54,10,Diggers Rest
M,India,45_54,21,Dingley Village
M,India,45_54,30,Docklands
M,India,45_54,39,Doncaster
M,India,45_54,44,Doncaster East
M,India,45_54,9,Donnybrook (Vic.)
M,India,45_54,15,Donvale
M,India,45_54,5,Dookie College
M,India,45_54,44,Doreen
M,India,45_54,46,Doveton
M,India,45_54,3,East Bendigo
M,India,45_54,5,East Geelong
M,India,45_54,5,Eltham (Vic.)
M,India,45_54,6,Eltham North
M,India,45_54,98,Endeavour Hills
M,India,45_54,175,Epping (Vic.)
M,India,45_54,7,Epsom (Vic.)
M,India,45_54,35,Essendon
M,India,45_54,5,Essendon North
M,India,45_54,3,Fairfield (Vic.)
M,India,45_54,34,Fawkner
M,India,45_54,52,Ferntree Gully
M,India,45_54,3,Fitzroy (Vic.)
M,India,45_54,3,Fitzroy North
M,India,45_54,5,Flemington
M,India,45_54,25,Footscray
M,India,45_54,28,Forest Hill (Vic.)
M,India,45_54,38,Frankston
M,India,45_54,21,Frankston South
M,India,45_54,76,Fraser Rise
M,India,45_54,4,Geelong
M,India,45_54,23,Gladstone Park
M,India,45_54,26,Glen Huntly
M,India,45_54,28,Glen Iris (Vic.)
M,India,45_54,304,Glen Waverley
M,India,45_54,45,Glenroy (Vic.)
M,India,45_54,6,Golden Square
M,India,45_54,7,Gowanbrae
M,India,45_54,14,Greensborough
M,India,45_54,29,Greenvale (Vic.)
M,India,45_54,13,Grovedale
M,India,45_54,6,Hadfield
M,India,45_54,37,Hallam
M,India,45_54,6,Hamilton (Vic.)
M,India,45_54,5,Hampton (Vic.)
M,India,45_54,7,Hampton East
M,India,45_54,151,Hampton Park
M,India,45_54,3,Harkaway
M,India,45_54,28,Harkness
M,India,45_54,25,Hawthorn (Vic.)
M,India,45_54,10,Hawthorn East
M,India,45_54,6,Heatherton
M,India,45_54,16,Heathmont
M,India,45_54,4,Heidelberg
M,India,45_54,11,Highett
M,India,45_54,24,Highton
M,India,45_54,60,Hillside (Melton - Vic.)
M,India,45_54,155,Hoppers Crossing
M,India,45_54,11,Horsham
M,India,45_54,20,Hughesdale
M,India,45_54,4,Huntingdale (Vic.)
M,India,45_54,7,Ivanhoe (Vic.)
M,India,45_54,4,Ivanhoe East
M,India,45_54,3,Jacana
M,India,45_54,3,Junortoun
M,India,45_54,44,Kalkallo
M,India,45_54,6,Kangaroo Flat (Vic.)
M,India,45_54,16,Keilor Downs
M,India,45_54,17,Keilor East
M,India,45_54,3,Keilor Lodge
M,India,45_54,4,Kennington
M,India,45_54,7,Kensington (Vic.)
M,India,45_54,37,Kew (Vic.)
M,India,45_54,15,Kew East
M,India,45_54,170,Keysborough
M,India,45_54,21,Kialla
M,India,45_54,3,Kilmore
M,India,45_54,5,Kilsyth
M,India,45_54,3,Kilsyth South
M,India,45_54,10,Kings Park (Vic.)
M,India,45_54,7,Kingsbury
M,India,45_54,28,Knoxfield
M,India,45_54,13,Kurunjang
M,India,45_54,4,Kyneton
M,India,45_54,3,Lake Gardens
M,India,45_54,4,Lake Wendouree
M,India,45_54,41,Lalor
M,India,45_54,3,Langwarrin
M,India,45_54,16,Lara
M,India,45_54,3,Laverton (Vic.)
M,India,45_54,4,Leongatha
M,India,45_54,13,Leopold
M,India,45_54,11,Lilydale (Vic.)
M,India,45_54,5,Longwarry
M,India,45_54,3,Lovely Banks
M,India,45_54,13,Lucas
M,India,45_54,134,Lynbrook
M,India,45_54,139,Lyndhurst (Vic.)
M,India,45_54,12,Lysterfield
M,India,45_54,17,Macleod (Vic.)
M,India,45_54,5,Maiden Gully
M,India,45_54,8,Maidstone
M,India,45_54,4,Malvern (Vic.)
M,India,45_54,20,Malvern East
M,India,45_54,95,Manor Lakes
M,India,45_54,21,Maribyrnong
M,India,45_54,4,Marshall
M,India,45_54,24,McKinnon
M,India,45_54,12,Meadow Heights
M,India,45_54,54,Melbourne
M,India,45_54,12,Melton (Vic.)
M,India,45_54,24,Melton South
M,India,45_54,21,Melton West
M,India,45_54,14,Mentone
M,India,45_54,103,Mernda
M,India,45_54,79,Mickleham
M,India,45_54,3,Middle Park (Vic.)
M,India,45_54,31,Mildura
M,India,45_54,52,Mill Park
M,India,45_54,26,Mitcham (Vic.)
M,India,45_54,7,Mont Albert
M,India,45_54,6,Mont Albert North
M,India,45_54,6,Montmorency
M,India,45_54,4,Montrose (Vic.)
M,India,45_54,16,Moonee Ponds
M,India,45_54,13,Moorabbin
M,India,45_54,24,Mooroolbark
M,India,45_54,5,Mooroopna
M,India,45_54,9,Mordialloc
M,India,45_54,3,Mornington (Vic.)
M,India,45_54,11,Morwell
M,India,45_54,4,Mount Clear
M,India,45_54,9,Mount Duneed
M,India,45_54,10,Mount Eliza
M,India,45_54,3,Mount Martha
M,India,45_54,198,Mount Waverley
M,India,45_54,82,Mulgrave (Vic.)
M,India,45_54,18,Murrumbeena
M,India,45_54,107,Narre Warren
M,India,45_54,27,Narre Warren North
M,India,45_54,188,Narre Warren South
M,India,45_54,7,Newport (Vic.)
M,India,45_54,7,Newtown (Greater Geelong - Vic.)
M,India,45_54,10,Niddrie
M,India,45_54,119,Noble Park
M,India,45_54,31,Noble Park North
M,India,45_54,5,North Bendigo
M,India,45_54,5,North Geelong
M,India,45_54,19,North Melbourne
M,India,45_54,3,North Warrandyte
M,India,45_54,12,Northcote
M,India,45_54,8,Notting Hill
M,India,45_54,28,Nunawading
M,India,45_54,9,Oak Park
M,India,45_54,15,Oakleigh
M,India,45_54,23,Oakleigh East
M,India,45_54,44,Oakleigh South
M,India,45_54,72,Officer
M,India,45_54,5,Officer South
M,India,45_54,18,Ormond
M,India,45_54,137,Pakenham
M,India,45_54,4,Parkdale
M,India,45_54,4,Parkville (Vic.)
M,India,45_54,23,Pascoe Vale
M,India,45_54,3,Pascoe Vale South
M,India,45_54,6,Patterson Lakes
M,India,45_54,526,Point Cook
M,India,45_54,12,Port Melbourne
M,India,45_54,3,Prahran
M,India,45_54,35,Preston (Vic.)
M,India,45_54,56,Reservoir (Vic.)
M,India,45_54,12,Richmond (Vic.)
M,India,45_54,29,Ringwood (Vic.)
M,India,45_54,20,Ringwood East
M,India,45_54,14,Ringwood North
M,India,45_54,18,Rockbank
M,India,45_54,20,Rosanna
M,India,45_54,119,Rowville
M,India,45_54,53,Roxburgh Park
M,India,45_54,12,Sale
M,India,45_54,11,Sandhurst
M,India,45_54,5,Sandringham (Vic.)
M,India,45_54,27,Scoresby
M,India,45_54,19,Seabrook
M,India,45_54,3,Seaford (Vic.)
M,India,45_54,58,Shepparton
M,India,45_54,4,Shepparton East
M,India,45_54,21,Shepparton North
M,India,45_54,7,Skye (Vic.)
M,India,45_54,6,South Melbourne
M,India,45_54,127,South Morang
M,India,45_54,14,South Yarra
M,India,45_54,35,Southbank
M,India,45_54,3,Spring Gully (Vic.)
M,India,45_54,45,Springvale (Vic.)
M,India,45_54,16,Springvale South
M,India,45_54,59,St Albans (Vic.)
M,India,45_54,10,St Kilda (Vic.)
M,India,45_54,3,St Kilda East
M,India,45_54,11,St Kilda West
M,India,45_54,12,Strathmore (Vic.)
M,India,45_54,11,Strathtulloh
M,India,45_54,42,Sunbury
M,India,45_54,12,Sunshine (Vic.)
M,India,45_54,11,Sunshine North
M,India,45_54,14,Sunshine West
M,India,45_54,23,Surrey Hills
M,India,45_54,7,Swan Hill
M,India,45_54,70,Sydenham (Vic.)
M,India,45_54,561,Tarneit
M,India,45_54,3,Tatura
M,India,45_54,126,Taylors Hill
M,India,45_54,47,Taylors Lakes
M,India,45_54,4,Tecoma
M,India,45_54,16,Templestowe
M,India,45_54,14,Templestowe Lower
M,India,45_54,3,The Basin (Vic.)
M,India,45_54,40,Thomastown
M,India,45_54,13,Thornbury
M,India,45_54,12,Thornhill Park
M,India,45_54,12,Toorak
M,India,45_54,5,Torquay (Vic.)
M,India,45_54,5,Trafalgar (Vic.)
M,India,45_54,20,Traralgon
M,India,45_54,4,Travancore
M,India,45_54,287,Truganina
M,India,45_54,14,Tullamarine
M,India,45_54,3,Upwey
M,India,45_54,42,Vermont
M,India,45_54,44,Vermont South
M,India,45_54,23,Viewbank
M,India,45_54,20,Wallan
M,India,45_54,6,Wangaratta (Vic.)
M,India,45_54,46,Wantirna
M,India,45_54,103,Wantirna South
M,India,45_54,13,Warragul
M,India,45_54,4,Warrandyte
M,India,45_54,5,Warranwood
M,India,45_54,7,Warrnambool
M,India,45_54,18,Waterways
M,India,45_54,4,Watsonia North
M,India,45_54,7,Waurn Ponds
M,India,45_54,8,Weir Views
M,India,45_54,3,Wendouree
M,India,45_54,146,Werribee
M,India,45_54,4,Werribee South
M,India,45_54,11,West Footscray
M,India,45_54,10,West Melbourne
M,India,45_54,3,West Wodonga
M,India,45_54,5,Westmeadows
M,India,45_54,89,Wheelers Hill
M,India,45_54,5,White Hills (Vic.)
M,India,45_54,104,Williams Landing
M,India,45_54,6,Williamstown (Vic.)
M,India,45_54,6,Winter Valley
M,India,45_54,16,Wodonga
M,India,45_54,171,Wollert
M,India,45_54,3,Wonga Park
M,India,45_54,6,Wonthaggi
M,India,45_54,83,Wyndham Vale
M,India,45_54,10,Yallambie
M,India,45_54,6,Yarraville
M,India,45_54,3,Yarrawonga (Vic.)
M,India,45_54,5,No usual address (Vic.)
M,India,55 years and over,5,Abbotsford (Vic.)
M,India,55 years and over,5,Aberfeldie
M,India,55 years and over,24,Aintree
M,India,55 years and over,6,Airport West
M,India,55 years and over,9,Albert Park (Vic.)
M,India,55 years and over,5,Albion (Vic.)
M,India,55 years and over,9,Alfredton
M,India,55 years and over,7,Altona (Vic.)
M,India,55 years and over,12,Altona Meadows
M,India,55 years and over,3,Altona North
M,India,55 years and over,4,Ararat
M,India,55 years and over,4,Ardeer
M,India,55 years and over,4,Armadale (Vic.)
M,India,55 years and over,5,Ascot Vale
M,India,55 years and over,16,Ashburton
M,India,55 years and over,10,Ashwood
M,India,55 years and over,6,Aspendale
M,India,55 years and over,25,Aspendale Gardens
M,India,55 years and over,8,Attwood
M,India,55 years and over,10,Avondale Heights
M,India,55 years and over,20,Balwyn
M,India,55 years and over,33,Balwyn North
M,India,55 years and over,15,Bayswater (Vic.)
M,India,55 years and over,9,Bayswater North
M,India,55 years and over,4,Beaconsfield (Vic.)
M,India,55 years and over,13,Beaumaris (Vic.)
M,India,55 years and over,3,Belgrave
M,India,55 years and over,3,Bell Park
M,India,55 years and over,5,Bendigo
M,India,55 years and over,25,Bentleigh
M,India,55 years and over,55,Bentleigh East
M,India,55 years and over,106,Berwick
M,India,55 years and over,10,Blackburn
M,India,55 years and over,4,Blackburn North
M,India,55 years and over,17,Blackburn South
M,India,55 years and over,4,Bonnie Brook
M,India,55 years and over,25,Boronia
M,India,55 years and over,5,Box Hill (Vic.)
M,India,55 years and over,10,Box Hill North
M,India,55 years and over,9,Box Hill South
M,India,55 years and over,4,Braybrook
M,India,55 years and over,23,Brighton (Vic.)
M,India,55 years and over,5,Brighton East
M,India,55 years and over,8,Broadmeadows (Vic.)
M,India,55 years and over,10,Brookfield (Vic.)
M,India,55 years and over,5,Brunswick (Vic.)
M,India,55 years and over,4,Brunswick West
M,India,55 years and over,10,Bulleen
M,India,55 years and over,40,Bundoora (Vic.)
