Gender,Country of Birth,Demographic Group,Value,SAL_NAME_2021,Year,Predicted_Value
M,Afghanistan,55 years and over,3,Werribee,2026,27.79866666666667
M,Afghanistan,55 years and over,5,Wheelers Hill,2026,27.79866666666667
M,Afghanistan,55 years and over,3,Carrum Downs,2026,27.79866666666667
M,Afghanistan,55 years and over,11,Dandenong,2026,27.79866666666667
M,Afghanistan,55 years and over,5,Doveton,2026,27.79866666666667
M,Afghanistan,55 years and over,8,Endeavour Hills,2026,27.79866666666667
M,Afghanistan,55 years and over,5,Glen Waverley,2026,27.79866666666667
M,Afghanistan,55 years and over,9,Hallam,2026,27.79866666666667
M,Afghanistan,55 years and over,5,Hampton Park,2026,27.79866666666667
M,Afghanistan,55 years and over,4,Lynbrook,2026,27.79866666666667
M,Afghanistan,55 years and over,8,Narre Warren,2026,27.79866666666667
M,Afghanistan,55 years and over,3,Narre Warren North,2026,27.79866666666667
M,Afghanistan,55 years and over,9,Narre Warren South,2026,27.79866666666667
M,Afghanistan,55 years and over,4,Rowville,2026,27.79866666666667
M,Afghanistan,55 years and over,5,Endeavour Hills,2026,27.79866666666667
M,Afghanistan,55 years and over,4,Narre Warren,2026,27.79866666666667
M,Afghanistan,55 years and over,3,Narre Warren South,2026,27.79866666666667
M,Australia,10_24,294,Abbotsford (Vic.),2026,4125.784496031746
M,Australia,10_24,289,Aberfeldie,2026,4125.784496031746
M,Australia,10_24,5,Acheron,2026,4125.784496031746
M,Australia,10_24,150,Aintree,2026,4125.784496031746
M,Australia,10_24,32,Aireys Inlet,2026,4125.784496031746
M,Australia,10_24,9,Airly,2026,4125.784496031746
M,Australia,10_24,367,Airport West,2026,4125.784496031746
M,Australia,10_24,200,Albanvale,2026,4125.784496031746
M,Australia,10_24,215,Albert Park (Vic.),2026,4125.784496031746
M,Australia,10_24,8,Alberton (Vic.),2026,4125.784496031746
M,Australia,10_24,6,Alberton West,2026,4125.784496031746
M,Australia,10_24,115,Albion (Vic.),2026,4125.784496031746
M,Australia,10_24,121,Alexandra (Vic.),2026,4125.784496031746
M,Australia,10_24,711,Alfredton,2026,4125.784496031746
M,Australia,10_24,9,Allans Flat,2026,4125.784496031746
M,Australia,10_24,63,Allansford,2026,4125.784496031746
M,Australia,10_24,4,Allendale,2026,4125.784496031746
M,Australia,10_24,14,Allestree,2026,4125.784496031746
M,Australia,10_24,8,Alma (Vic.),2026,4125.784496031746
M,Australia,10_24,3,Almonds,2026,4125.784496031746
M,Australia,10_24,285,Alphington,2026,4125.784496031746
M,Australia,10_24,365,Altona (Vic.),2026,4125.784496031746
M,Australia,10_24,818,Altona Meadows,2026,4125.784496031746
M,Australia,10_24,453,Altona North,2026,4125.784496031746
M,Australia,10_24,4,Alvie,2026,4125.784496031746
M,Australia,10_24,4,Amherst,2026,4125.784496031746
M,Australia,10_24,9,Amphitheatre,2026,4125.784496031746
M,Australia,10_24,21,Anakie,2026,4125.784496031746
M,Australia,10_24,6,Anderson,2026,4125.784496031746
M,Australia,10_24,115,Anglesea,2026,4125.784496031746
M,Australia,10_24,49,Apollo Bay (Vic.),2026,4125.784496031746
M,Australia,10_24,17,Apsley (Vic.),2026,4125.784496031746
M,Australia,10_24,392,Ararat,2026,4125.784496031746
M,Australia,10_24,8,Arawata,2026,4125.784496031746
M,Australia,10_24,17,Arcadia (Vic.),2026,4125.784496031746
M,Australia,10_24,8,Arcadia South,2026,4125.784496031746
M,Australia,10_24,93,Ardeer,2026,4125.784496031746
M,Australia,10_24,35,Ardmona,2026,4125.784496031746
M,Australia,10_24,4,Argyle (Vic.),2026,4125.784496031746
M,Australia,10_24,317,Armadale (Vic.),2026,4125.784496031746
M,Australia,10_24,4,Armstrong,2026,4125.784496031746
M,Australia,10_24,510,Armstrong Creek (Vic.),2026,4125.784496031746
M,Australia,10_24,28,Arthurs Creek,2026,4125.784496031746
M,Australia,10_24,19,Arthurs Seat,2026,4125.784496031746
M,Australia,10_24,8,Ascot (Ballarat - Vic.),2026,4125.784496031746
M,Australia,10_24,111,Ascot (Greater Bendigo - Vic.),2026,4125.784496031746
M,Australia,10_24,641,Ascot Vale,2026,4125.784496031746
M,Australia,10_24,9,Ashbourne (Vic.),2026,4125.784496031746
M,Australia,10_24,468,Ashburton,2026,4125.784496031746
M,Australia,10_24,318,Ashwood,2026,4125.784496031746
M,Australia,10_24,393,Aspendale,2026,4125.784496031746
M,Australia,10_24,427,Aspendale Gardens,2026,4125.784496031746
M,Australia,10_24,9,Athlone,2026,4125.784496031746
M,Australia,10_24,222,Attwood,2026,4125.784496031746
M,Australia,10_24,17,Avalon,2026,4125.784496031746
M,Australia,10_24,56,Avenel,2026,4125.784496031746
M,Australia,10_24,50,Avoca (Vic.),2026,4125.784496031746
M,Australia,10_24,516,Avondale Heights,2026,4125.784496031746
M,Australia,10_24,3,Avonmore,2026,4125.784496031746
M,Australia,10_24,57,Avonsleigh,2026,4125.784496031746
M,Australia,10_24,36,Axe Creek,2026,4125.784496031746
M,Australia,10_24,42,Axedale,2026,4125.784496031746
M,Australia,10_24,333,Bacchus Marsh,2026,4125.784496031746
M,Australia,10_24,25,Baddaginnie,2026,4125.784496031746
M,Australia,10_24,81,Badger Creek,2026,4125.784496031746
M,Australia,10_24,14,Bagshot,2026,4125.784496031746
M,Australia,10_24,3,Bailieston,2026,4125.784496031746
M,Australia,10_24,377,Bairnsdale,2026,4125.784496031746
M,Australia,10_24,11,Bakery Hill,2026,4125.784496031746
M,Australia,10_24,166,Balaclava (Vic.),2026,4125.784496031746
M,Australia,10_24,13,Bald Hills (Vic.),2026,4125.784496031746
M,Australia,10_24,166,Ballan,2026,4125.784496031746
M,Australia,10_24,9,Ballangeich,2026,4125.784496031746
M,Australia,10_24,251,Ballarat Central,2026,4125.784496031746
M,Australia,10_24,255,Ballarat East,2026,4125.784496031746
M,Australia,10_24,194,Ballarat North,2026,4125.784496031746
M,Australia,10_24,10,Ballendella,2026,4125.784496031746
M,Australia,10_24,5,Balliang,2026,4125.784496031746
M,Australia,10_24,13,Balliang East,2026,4125.784496031746
M,Australia,10_24,3,Balmattum,2026,4125.784496031746
M,Australia,10_24,16,Balmoral (Vic.),2026,4125.784496031746
M,Australia,10_24,90,Balnarring,2026,4125.784496031746
M,Australia,10_24,18,Balnarring Beach,2026,4125.784496031746
M,Australia,10_24,628,Balwyn,2026,4125.784496031746
M,Australia,10_24,1261,Balwyn North,2026,4125.784496031746
M,Australia,10_24,20,Bamawm,2026,4125.784496031746
M,Australia,10_24,12,Bamawm Extension,2026,4125.784496031746
M,Australia,10_24,3,Bambra,2026,4125.784496031746
M,Australia,10_24,182,Bandiana,2026,4125.784496031746
M,Australia,10_24,14,Bangholme,2026,4125.784496031746
M,Australia,10_24,3,Bannerton,2026,4125.784496031746
M,Australia,10_24,364,Bannockburn (Vic.),2026,4125.784496031746
M,Australia,10_24,137,Baranduda,2026,4125.784496031746
M,Australia,10_24,3,Barfold,2026,4125.784496031746
M,Australia,10_24,6,Baringhup,2026,4125.784496031746
M,Australia,10_24,5,Barjarg,2026,4125.784496031746
M,Australia,10_24,10,Barkers Creek,2026,4125.784496031746
M,Australia,10_24,5,Barkstead,2026,4125.784496031746
M,Australia,10_24,10,Barmah,2026,4125.784496031746
M,Australia,10_24,44,Barnawartha,2026,4125.784496031746
M,Australia,10_24,13,Barnawartha North,2026,4125.784496031746
M,Australia,10_24,5,Baromi,2026,4125.784496031746
M,Australia,10_24,25,Barongarook,2026,4125.784496031746
M,Australia,10_24,19,Barongarook West,2026,4125.784496031746
M,Australia,10_24,14,Barrabool,2026,4125.784496031746
M,Australia,10_24,5,Barwidgee,2026,4125.784496031746
M,Australia,10_24,9,Barwite,2026,4125.784496031746
M,Australia,10_24,3,Barwon Downs,2026,4125.784496031746
M,Australia,10_24,200,Barwon Heads,2026,4125.784496031746
M,Australia,10_24,3,Basalt (Vic.),2026,4125.784496031746
M,Australia,10_24,23,Bass,2026,4125.784496031746
M,Australia,10_24,79,Batesford,2026,4125.784496031746
M,Australia,10_24,6,Bathumi,2026,4125.784496031746
M,Australia,10_24,108,Baxter,2026,4125.784496031746
M,Australia,10_24,13,Bayles,2026,4125.784496031746
M,Australia,10_24,5,Baynton (Vic.),2026,4125.784496031746
M,Australia,10_24,519,Bayswater (Vic.),2026,4125.784496031746
M,Australia,10_24,404,Bayswater North,2026,4125.784496031746
M,Australia,10_24,554,Beaconsfield (Vic.),2026,4125.784496031746
M,Australia,10_24,215,Beaconsfield Upper,2026,4125.784496031746
M,Australia,10_24,4,Bealiba,2026,4125.784496031746
M,Australia,10_24,3,Bearii,2026,4125.784496031746
M,Australia,10_24,77,Beaufort (Vic.),2026,4125.784496031746
M,Australia,10_24,792,Beaumaris (Vic.),2026,4125.784496031746
M,Australia,10_24,16,Beeac,2026,4125.784496031746
M,Australia,10_24,3,Beech Forest,2026,4125.784496031746
M,Australia,10_24,160,Beechworth,2026,4125.784496031746
M,Australia,10_24,203,Belgrave,2026,4125.784496031746
M,Australia,10_24,94,Belgrave Heights,2026,4125.784496031746
M,Australia,10_24,104,Belgrave South,2026,4125.784496031746
M,Australia,10_24,247,Bell Park,2026,4125.784496031746
M,Australia,10_24,240,Bell Post Hill,2026,4125.784496031746
M,Australia,10_24,3,Bellarine,2026,4125.784496031746
M,Australia,10_24,49,Bellbrae,2026,4125.784496031746
M,Australia,10_24,14,Bellbridge,2026,4125.784496031746
M,Australia,10_24,80,Bellfield (Banyule - Vic.),2026,4125.784496031746
M,Australia,10_24,8,Bells Beach,2026,4125.784496031746
M,Australia,10_24,783,Belmont (Vic.),2026,4125.784496031746
M,Australia,10_24,3,Bemm River,2026,4125.784496031746
M,Australia,10_24,10,Bena,2026,4125.784496031746
M,Australia,10_24,472,Benalla,2026,4125.784496031746
M,Australia,10_24,5,Benambra,2026,4125.784496031746
M,Australia,10_24,9,Bend Of Islands,2026,4125.784496031746
M,Australia,10_24,313,Bendigo,2026,4125.784496031746
M,Australia,10_24,3,Bengworden,2026,4125.784496031746
M,Australia,10_24,4,Benjeroop,2026,4125.784496031746
M,Australia,10_24,3,Benloch,2026,4125.784496031746
M,Australia,10_24,900,Bentleigh,2026,4125.784496031746
M,Australia,10_24,1436,Bentleigh East,2026,4125.784496031746
M,Australia,10_24,8,Beremboke,2026,4125.784496031746
M,Australia,10_24,5,Berrimal,2026,4125.784496031746
M,Australia,10_24,7,Berringa,2026,4125.784496031746
M,Australia,10_24,7,Berriwillock,2026,4125.784496031746
M,Australia,10_24,10,Berrys Creek,2026,4125.784496031746
M,Australia,10_24,2693,Berwick,2026,4125.784496031746
M,Australia,10_24,3,Bessiebelle,2026,4125.784496031746
M,Australia,10_24,7,Bet Bet,2026,4125.784496031746
M,Australia,10_24,5,Bete Bolong,2026,4125.784496031746
M,Australia,10_24,14,Bethanga,2026,4125.784496031746
M,Australia,10_24,11,Beulah (Vic.),2026,4125.784496031746
M,Australia,10_24,11,Beverford,2026,4125.784496031746
M,Australia,10_24,194,Beveridge,2026,4125.784496031746
M,Australia,10_24,8,Big Hill (Greater Bendigo - Vic.),2026,4125.784496031746
M,Australia,10_24,3,Big Pats Creek,2026,4125.784496031746
M,Australia,10_24,7,Biggara,2026,4125.784496031746
M,Australia,10_24,9,Binginwarri,2026,4125.784496031746
M,Australia,10_24,23,Birchip,2026,4125.784496031746
M,Australia,10_24,35,Birdwoodton,2026,4125.784496031746
M,Australia,10_24,37,Birregurra,2026,4125.784496031746
M,Australia,10_24,230,Bittern,2026,4125.784496031746
M,Australia,10_24,97,Black Hill (Vic.),2026,4125.784496031746
M,Australia,10_24,9,Black Range (Vic.),2026,4125.784496031746
M,Australia,10_24,331,Black Rock (Vic.),2026,4125.784496031746
M,Australia,10_24,757,Blackburn,2026,4125.784496031746
M,Australia,10_24,393,Blackburn North,2026,4125.784496031746
M,Australia,10_24,542,Blackburn South,2026,4125.784496031746
M,Australia,10_24,12,Blackwood (Vic.),2026,4125.784496031746
M,Australia,10_24,75,Blairgowrie,2026,4125.784496031746
M,Australia,10_24,5,Blakeville,2026,4125.784496031746
M,Australia,10_24,3,Blampied,2026,4125.784496031746
M,Australia,10_24,62,Blind Bight,2026,4125.784496031746
M,Australia,10_24,3,Bo Peep,2026,4125.784496031746
M,Australia,10_24,6,Bochara,2026,4125.784496031746
M,Australia,10_24,5,Boigbeat,2026,4125.784496031746
M,Australia,10_24,18,Boisdale,2026,4125.784496031746
M,Australia,10_24,9,Bolinda,2026,4125.784496031746
M,Australia,10_24,26,Bolwarra (Vic.),2026,4125.784496031746
M,Australia,10_24,3,Bona Vista,2026,4125.784496031746
M,Australia,10_24,216,Bonbeach,2026,4125.784496031746
M,Australia,10_24,93,Bonegilla,2026,4125.784496031746
M,Australia,10_24,10,Boneo,2026,4125.784496031746
M,Australia,10_24,14,Bonnie Brook,2026,4125.784496031746
M,Australia,10_24,21,Bonnie Doon (Vic.),2026,4125.784496031746
M,Australia,10_24,54,Bonshaw (Vic.),2026,4125.784496031746
M,Australia,10_24,9,Bookaar,2026,4125.784496031746
M,Australia,10_24,34,Boolarra,2026,4125.784496031746
M,Australia,10_24,11,Boolarra South,2026,4125.784496031746
M,Australia,10_24,6,Boolite,2026,4125.784496031746
M,Australia,10_24,4,Boorcan,2026,4125.784496031746
M,Australia,10_24,6,Boorhaman,2026,4125.784496031746
M,Australia,10_24,30,Boort,2026,4125.784496031746
M,Australia,10_24,5,Boosey,2026,4125.784496031746
M,Australia,10_24,3,Boralma,2026,4125.784496031746
M,Australia,10_24,1007,Boronia,2026,4125.784496031746
M,Australia,10_24,4,Bostocks Creek,2026,4125.784496031746
M,Australia,10_24,264,Botanic Ridge,2026,4125.784496031746
M,Australia,10_24,3,Boundary Bend,2026,4125.784496031746
M,Australia,10_24,9,Bowenvale,2026,4125.784496031746
M,Australia,10_24,11,Bowmans Forest,2026,4125.784496031746
M,Australia,10_24,404,Box Hill (Vic.),2026,4125.784496031746
M,Australia,10_24,532,Box Hill North,2026,4125.784496031746
M,Australia,10_24,405,Box Hill South,2026,4125.784496031746
M,Australia,10_24,9,Bradvale,2026,4125.784496031746
M,Australia,10_24,12,Branxholme,2026,4125.784496031746
M,Australia,10_24,333,Braybrook,2026,4125.784496031746
M,Australia,10_24,53,Breakwater,2026,4125.784496031746
M,Australia,10_24,4,Breamlea,2026,4125.784496031746
M,Australia,10_24,6,Brewster,2026,4125.784496031746
M,Australia,10_24,59,Briagolong,2026,4125.784496031746
M,Australia,10_24,125,Briar Hill,2026,4125.784496031746
M,Australia,10_24,4,Bridge Creek,2026,4125.784496031746
M,Australia,10_24,11,Bridgewater (Vic.),2026,4125.784496031746
M,Australia,10_24,3,Bridgewater North,2026,4125.784496031746
M,Australia,10_24,19,Bridgewater On Loddon,2026,4125.784496031746
M,Australia,10_24,97,Bright (Vic.),2026,4125.784496031746
M,Australia,10_24,1116,Brighton (Vic.),2026,4125.784496031746
M,Australia,10_24,868,Brighton East,2026,4125.784496031746
M,Australia,10_24,9,Brim,2026,4125.784496031746
M,Australia,10_24,6,Brimin,2026,4125.784496031746
M,Australia,10_24,7,Brimpaen,2026,4125.784496031746
M,Australia,10_24,6,Brit Brit,2026,4125.784496031746
M,Australia,10_24,228,Broadford,2026,4125.784496031746
M,Australia,10_24,504,Broadmeadows (Vic.),2026,4125.784496031746
M,Australia,10_24,4,Broken Creek,2026,4125.784496031746
M,Australia,10_24,435,Brookfield (Vic.),2026,4125.784496031746
M,Australia,10_24,58,Brooklyn (Vic.),2026,4125.784496031746
M,Australia,10_24,7,Broomfield,2026,4125.784496031746
M,Australia,10_24,4,Broughton (Vic.),2026,4125.784496031746
M,Australia,10_24,206,Brown Hill (Vic.),2026,4125.784496031746
M,Australia,10_24,5,Bruarong,2026,4125.784496031746
M,Australia,10_24,4,Brucknell,2026,4125.784496031746
M,Australia,10_24,1074,Brunswick (Vic.),2026,4125.784496031746
M,Australia,10_24,496,Brunswick East,2026,4125.784496031746
M,Australia,10_24,647,Brunswick West,2026,4125.784496031746
M,Australia,10_24,39,Bruthen,2026,4125.784496031746
M,Australia,10_24,4,Buangor,2026,4125.784496031746
M,Australia,10_24,4,Buchan,2026,4125.784496031746
M,Australia,10_24,4,Buckland (Vic.),2026,4125.784496031746
M,Australia,10_24,17,Buckley,2026,4125.784496031746
M,Australia,10_24,5,Buckrabanyule,2026,4125.784496031746
M,Australia,10_24,6,Budgeree,2026,4125.784496031746
M,Australia,10_24,16,Buffalo,2026,4125.784496031746
M,Australia,10_24,13,Buffalo River,2026,4125.784496031746
M,Australia,10_24,11,Bulart,2026,4125.784496031746
M,Australia,10_24,34,Bulla (Vic.),2026,4125.784496031746
M,Australia,10_24,4,Bullaharre,2026,4125.784496031746
M,Australia,10_24,3,Bullarook,2026,4125.784496031746
M,Australia,10_24,3,Bullarto,2026,4125.784496031746
M,Australia,10_24,551,Bulleen,2026,4125.784496031746
M,Australia,10_24,40,Bullengarook,2026,4125.784496031746
M,Australia,10_24,6,Bullioh,2026,4125.784496031746
M,Australia,10_24,3,Bullumwaal,2026,4125.784496031746
M,Australia,10_24,32,Buln Buln,2026,4125.784496031746
M,Australia,10_24,7,Buln Buln East,2026,4125.784496031746
M,Australia,10_24,14,Bunbartha,2026,4125.784496031746
M,Australia,10_24,12,Bundalaguah,2026,4125.784496031746
M,Australia,10_24,17,Bundalong,2026,4125.784496031746
M,Australia,10_24,1566,Bundoora (Vic.),2026,4125.784496031746
M,Australia,10_24,3,Bungador,2026,4125.784496031746
M,Australia,10_24,9,Bungalally,2026,4125.784496031746
M,Australia,10_24,8,Bungaree (Vic.),2026,4125.784496031746
M,Australia,10_24,173,Buninyong,2026,4125.784496031746
M,Australia,10_24,17,Bunkers Hill,2026,4125.784496031746
M,Australia,10_24,173,Bunyip,2026,4125.784496031746
M,Australia,10_24,3,Bunyip North,2026,4125.784496031746
M,Australia,10_24,25,Burnley,2026,4125.784496031746
M,Australia,10_24,244,Burnside (Vic.),2026,4125.784496031746
M,Australia,10_24,266,Burnside Heights,2026,4125.784496031746
M,Australia,10_24,5,Burramine,2026,4125.784496031746
M,Australia,10_24,5,Burrumbeet,2026,4125.784496031746
M,Australia,10_24,756,Burwood (Vic.),2026,4125.784496031746
M,Australia,10_24,454,Burwood East,2026,4125.784496031746
M,Australia,10_24,46,Bushfield,2026,4125.784496031746
M,Australia,10_24,21,Buxton (Vic.),2026,4125.784496031746
M,Australia,10_24,7,Byaduk,2026,4125.784496031746
M,Australia,10_24,9,Byawatha,2026,4125.784496031746
M,Australia,10_24,3,Bylands,2026,4125.784496031746
M,Australia,10_24,6,Byrneside,2026,4125.784496031746
M,Australia,10_24,26,Cabarita (Vic.),2026,4125.784496031746
M,Australia,10_24,3,Cabbage Tree Creek,2026,4125.784496031746
M,Australia,10_24,592,Cairnlea,2026,4125.784496031746
M,Australia,10_24,17,Caldermeade,2026,4125.784496031746
M,Australia,10_24,234,California Gully,2026,4125.784496031746
M,Australia,10_24,5,Calivil,2026,4125.784496031746
M,Australia,10_24,6,Callawadda,2026,4125.784496031746
M,Australia,10_24,20,Callignee,2026,4125.784496031746
M,Australia,10_24,8,Calulu,2026,4125.784496031746
M,Australia,10_24,1207,Camberwell (Vic.),2026,4125.784496031746
M,Australia,10_24,19,Cambrian Hill,2026,4125.784496031746
M,Australia,10_24,225,Campbellfield,2026,4125.784496031746
M,Australia,10_24,109,Campbells Creek,2026,4125.784496031746
M,Australia,10_24,4,Campbells Forest,2026,4125.784496031746
M,Australia,10_24,5,Campbelltown (Vic.),2026,4125.784496031746
M,Australia,10_24,149,Camperdown (Vic.),2026,4125.784496031746
M,Australia,10_24,216,Canadian,2026,4125.784496031746
M,Australia,10_24,6,Caniambo,2026,4125.784496031746
M,Australia,10_24,11,Cann River,2026,4125.784496031746
M,Australia,10_24,3,Cannie,2026,4125.784496031746
M,Australia,10_24,28,Cannons Creek,2026,4125.784496031746
M,Australia,10_24,449,Canterbury (Vic.),2026,4125.784496031746
M,Australia,10_24,7,Cape Bridgewater,2026,4125.784496031746
M,Australia,10_24,7,Cape Clear,2026,4125.784496031746
M,Australia,10_24,6,Cape Otway,2026,4125.784496031746
M,Australia,10_24,40,Cape Paterson,2026,4125.784496031746
M,Australia,10_24,15,Cape Schanck,2026,4125.784496031746
M,Australia,10_24,79,Cape Woolamai,2026,4125.784496031746
M,Australia,10_24,173,Capel Sound,2026,4125.784496031746
M,Australia,10_24,4,Capels Crossing,2026,4125.784496031746
M,Australia,10_24,12,Caramut,2026,4125.784496031746
M,Australia,10_24,5,Carapook,2026,4125.784496031746
M,Australia,10_24,83,Cardigan,2026,4125.784496031746
M,Australia,10_24,52,Cardigan Village,2026,4125.784496031746
M,Australia,10_24,21,Cardinia,2026,4125.784496031746
M,Australia,10_24,54,Cardross,2026,4125.784496031746
M,Australia,10_24,60,Carisbrook,2026,4125.784496031746
M,Australia,10_24,8,Carlisle River,2026,4125.784496031746
M,Australia,10_24,11,Carlsruhe,2026,4125.784496031746
M,Australia,10_24,794,Carlton (Vic.),2026,4125.784496031746
M,Australia,10_24,324,Carlton North,2026,4125.784496031746
M,Australia,10_24,665,Carnegie,2026,4125.784496031746
M,Australia,10_24,10,Carngham,2026,4125.784496031746
M,Australia,10_24,1333,Caroline Springs,2026,4125.784496031746
M,Australia,10_24,7,Carpendeit,2026,4125.784496031746
